             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          28140018 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140017 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140016 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140015 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140014 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140013 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140012 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140011 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140010 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140009 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140008 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140007 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140006 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140005 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140004 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140003 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140002 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140001 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28140000 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139999 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139998 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139997 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28139996 physical, MxFlw_sh halipour PD       0:00      1 (MaxMemoryPerAccount)
          28114312     snowy   c_a_85 tzahtila PD       0:00      5 (Priority)
          28114355     snowy   c_a_55 tzahtila PD       0:00      5 (Priority)
          28142064     snowy  sl-27-4  gmooney PD       0:00      1 (Priority)
          27786243     snowy AlTi0o1_ diegoch9  R 2-01:29:27      1 spartan-snowy002
          27786978     snowy AlTi0o05 diegoch9  R 2-01:29:27      1 spartan-snowy003
          28093746     snowy matlab_S zhuyingc  R 1-22:14:25      1 spartan-snowy026
          28093745     snowy matlab_S zhuyingc  R 1-22:14:28      1 spartan-snowy026
          28093744     snowy matlab_S zhuyingc  R 1-22:14:31      1 spartan-snowy026
          28093737     snowy matlab_S zhuyingc  R 1-22:14:46      1 spartan-snowy026
          28093736     snowy matlab_S zhuyingc  R 1-22:14:49      1 spartan-snowy026
          28093966     snowy matlab_S zhuyingc  R 1-21:53:47      1 spartan-snowy029
          28093965     snowy matlab_S zhuyingc  R 1-21:53:50      1 spartan-snowy029
          28093964     snowy matlab_S zhuyingc  R 1-21:53:53      1 spartan-snowy029
          28093963     snowy matlab_S zhuyingc  R 1-21:53:56      1 spartan-snowy029
          28093962     snowy matlab_S zhuyingc  R 1-21:53:59      1 spartan-snowy029
          28093961     snowy matlab_S zhuyingc  R 1-21:54:02      1 spartan-snowy029
          28093960     snowy matlab_S zhuyingc  R 1-21:54:05      1 spartan-snowy029
          28093959     snowy matlab_S zhuyingc  R 1-21:54:08      1 spartan-snowy029
          28093957     snowy matlab_S zhuyingc  R 1-21:54:16      1 spartan-snowy029
          28093954     snowy matlab_S zhuyingc  R 1-21:54:41      1 spartan-snowy028
          28093952     snowy matlab_S zhuyingc  R 1-21:54:59      1 spartan-snowy022
          28094188     snowy matlab_S zhuyingc  R 1-21:33:17      1 spartan-snowy024
          28094184     snowy matlab_S zhuyingc  R 1-21:33:32      1 spartan-snowy023
          28094373     snowy matlab_S zhuyingc  R 1-21:17:05      1 spartan-snowy011
          28094370     snowy matlab_S zhuyingc  R 1-21:17:14      1 spartan-snowy026
          28094376     snowy matlab_S zhuyingc  R 1-18:50:48      1 spartan-snowy023
          28097220     snowy matlab_S zhuyingc  R 1-18:50:46      1 spartan-snowy023
          28097223     snowy matlab_S zhuyingc  R 1-18:39:45      1 spartan-snowy024
          28097224     snowy matlab_S zhuyingc  R 1-18:39:45      1 spartan-snowy024
          28097228     snowy matlab_S zhuyingc  R 1-04:43:31      1 spartan-snowy005
          28097227     snowy matlab_S zhuyingc  R 1-04:53:29      1 spartan-snowy001
          28097226     snowy matlab_S zhuyingc  R 1-06:20:10      1 spartan-snowy001
          28142905     snowy ipp_SAM_ tianxiao  R      17:12      1 spartan-snowy006
          28142906     snowy ipp_SAM_ tianxiao  R      17:12      1 spartan-snowy006
          28137773     snowy eocrc-o-  khalidm  R    4:55:27      1 spartan-snowy017
          28100658     snowy MxFlw_sh halipour  R 1-14:23:02      1 spartan-snowy017
          28100666     snowy MxFlw_sh halipour  R 1-14:02:44      1 spartan-snowy029
          28100667     snowy MxFlw_sh halipour  R 1-14:02:44      1 spartan-snowy029
          28100668     snowy MxFlw_sh halipour  R 1-14:02:44      1 spartan-snowy029
          28100670     snowy MxFlw_sh halipour  R 1-14:02:44      1 spartan-snowy029
          28100671     snowy MxFlw_sh halipour  R 1-14:02:44      1 spartan-snowy029
          28100662     snowy MxFlw_sh halipour  R 1-14:17:57      1 spartan-snowy021
          28143033     snowy     bash bobbiesh  R       8:21      1 spartan-snowy022
          28100696     snowy MxFlw_sh halipour  R 1-11:37:04      1 spartan-snowy014
          28100690     snowy MxFlw_sh halipour  R 1-11:37:27      1 spartan-snowy022
          28100698     snowy MxFlw_sh halipour  R 1-11:37:04      1 spartan-snowy014
          28100699     snowy MxFlw_sh halipour  R 1-11:37:04      1 spartan-snowy017
          28100712     snowy MxFlw_sh halipour  R 1-11:36:17      1 spartan-snowy013
          28100713     snowy MxFlw_sh halipour  R 1-11:36:17      1 spartan-snowy013
          28093704     snowy  Aero_M5 yabuzida  R 1-22:15:08      1 spartan-snowy010
          28093699     snowy  Aero_D6 yabuzida  R 1-22:15:34      1 spartan-snowy025
          28093700     snowy  Aero_M1 yabuzida  R 1-22:15:34      1 spartan-snowy008
          28093701     snowy  Aero_M2 yabuzida  R 1-22:15:34      1 spartan-snowy008
          28093702     snowy  Aero_M3 yabuzida  R 1-22:15:34      1 spartan-snowy009
          28093703     snowy  Aero_M4 yabuzida  R 1-22:15:34      1 spartan-snowy009
          28104036     snowy tailfind jessieji  R 1-11:36:17      1 spartan-snowy013
          28139915     snowy MxFlw_sh halipour  R       2:39      1 spartan-snowy025
          28139914     snowy MxFlw_sh halipour  R       3:39      1 spartan-snowy025
          28139913     snowy MxFlw_sh halipour  R      12:12      1 spartan-snowy022
          28139911     snowy MxFlw_sh halipour  R      18:48      1 spartan-snowy024
          28139909     snowy MxFlw_sh halipour  R      25:15      1 spartan-snowy020
          28139905     snowy MxFlw_sh halipour  R      45:21      1 spartan-snowy024
          28139901     snowy MxFlw_sh halipour  R      57:48      1 spartan-snowy026
          28139897     snowy MxFlw_sh halipour  R      58:55      1 spartan-snowy022
          28139864     snowy MxFlw_sh halipour  R    1:40:48      1 spartan-snowy026
          28139860     snowy MxFlw_sh halipour  R    1:41:48      1 spartan-snowy021
          28139856     snowy MxFlw_sh halipour  R    1:43:48      1 spartan-snowy027
          28139665     snowy MxFlw_sh halipour  R    2:57:52      1 spartan-snowy019
          28139664     snowy MxFlw_sh halipour  R    2:58:22      1 spartan-snowy020
          28139663     snowy MxFlw_sh halipour  R    2:58:52      1 spartan-snowy006
          28139661     snowy MxFlw_sh halipour  R    2:59:22      1 spartan-snowy023
          28139659     snowy MxFlw_sh halipour  R    2:59:48      1 spartan-snowy006
          28139660     snowy MxFlw_sh halipour  R    2:59:48      1 spartan-snowy006
          28063190     snowy     test     asho  R 2-01:29:15      6 spartan-snowy[001,004,018-021]
          28143037     snowy SP_C6H6_ radewale  R       7:10      1 spartan-snowy028
          28139167     snowy SP_TS_A1 radewale  R    3:47:02      1 spartan-snowy006
          28138932     snowy SP_TSPES radewale  R    4:03:06      1 spartan-snowy006
          28142800     snowy  ifmr.sh fhiskens  R      25:15      1 spartan-snowy026
          28142583     snowy  ifmr.sh fhiskens  R      40:50      1 spartan-snowy027
          28119549     snowy  0.8M.sh fhiskens  R   22:37:55      1 spartan-snowy014
          28115042     snowy    7M.sh fhiskens  R 1-01:13:07      1 spartan-snowy015
          28123290     snowy   tbFl67 guanzhec  R    9:16:49      5 spartan-snowy[001,013,023-024,026]
          28098728     snowy NBR2_mea   epozzi  R 1-01:12:37      1 spartan-snowy016
          28123220     snowy   tbPl89 guanzhec  R   17:38:16      4 spartan-snowy[017,023-025]
          28115888     snowy job_scan msrikuma  R   11:37:48      1 spartan-snowy014
          28126235     snowy script_s anindyag  R   18:54:03      4 spartan-snowy[005,013-014,017]
          28125894     snowy script_s anindyag  R   19:09:07      4 spartan-snowy[004-005,012-013]
          28115887     snowy job_scan msrikuma  R   13:03:50      1 spartan-snowy012
     28035787_4005     snowy multi_mo shuciliu  R    5:56:27      1 spartan-snowy004
     28035787_4003     snowy multi_mo shuciliu  R    5:58:27      1 spartan-snowy003
     28035787_4004     snowy multi_mo shuciliu  R    5:58:27      1 spartan-snowy004
     28035787_4002     snowy multi_mo shuciliu  R    6:19:01      1 spartan-snowy015
     28035787_3998     snowy multi_mo shuciliu  R    6:36:04      1 spartan-snowy015
     28035787_3997     snowy multi_mo shuciliu  R    6:37:49      1 spartan-snowy014
     28035787_3994     snowy multi_mo shuciliu  R    6:59:08      1 spartan-snowy003
     28035787_3992     snowy multi_mo shuciliu  R    7:00:39      1 spartan-snowy002
     28035787_4000     snowy multi_mo shuciliu  R    6:33:03      1 spartan-snowy002
     28035787_3999     snowy multi_mo shuciliu  R    6:35:49      1 spartan-snowy012
          28115056     snowy script_s egoudeli  R 1-01:12:37      1 spartan-snowy015
          28115020     snowy script_s egoudeli  R 1-01:14:57      1 spartan-snowy004
     28035787_3985     snowy multi_mo shuciliu  R    7:43:49      1 spartan-snowy001
     28035787_3990     snowy multi_mo shuciliu  R    7:29:49      1 spartan-snowy014
     28035787_3989     snowy multi_mo shuciliu  R    7:31:49      1 spartan-snowy013
     28035787_3988     snowy multi_mo shuciliu  R    7:34:15      1 spartan-snowy005
     28035787_3986     snowy multi_mo shuciliu  R    7:42:17      1 spartan-snowy001
     28035787_3987     snowy multi_mo shuciliu  R    7:41:17      1 spartan-snowy004
     28035787_3984     snowy multi_mo shuciliu  R    8:01:50      1 spartan-snowy001
     28035787_3982     snowy multi_mo shuciliu  R    8:19:24      1 spartan-snowy001
     28035787_3981     snowy multi_mo shuciliu  R    8:31:56      1 spartan-snowy001
     28035787_4006     snowy multi_mo shuciliu  R    5:47:25      1 spartan-snowy002
     28035787_3978     snowy multi_mo shuciliu  R    9:04:02      1 spartan-snowy001
     28035787_4012     snowy multi_mo shuciliu  R    5:14:19      1 spartan-snowy005
     28035787_4009     snowy multi_mo shuciliu  R    5:35:23      1 spartan-snowy005
     28035787_4014     snowy multi_mo shuciliu  R    5:08:17      1 spartan-snowy002
     28035787_4013     snowy multi_mo shuciliu  R    5:10:18      1 spartan-snowy005
     28035787_4011     snowy multi_mo shuciliu  R    5:28:48      1 spartan-snowy012
     28035787_4010     snowy multi_mo shuciliu  R    5:31:52      1 spartan-snowy003
     28035787_3976     snowy multi_mo shuciliu  R    9:32:49      1 spartan-snowy001
     28035787_4020     snowy multi_mo shuciliu  R    4:49:14      1 spartan-snowy017
     28035787_4019     snowy multi_mo shuciliu  R    4:54:48      1 spartan-snowy017
     28035787_4017     snowy multi_mo shuciliu  R    5:02:48      1 spartan-snowy015
     28035787_4016     snowy multi_mo shuciliu  R    5:06:17      1 spartan-snowy012
     28035787_4015     snowy multi_mo shuciliu  R    5:07:48      1 spartan-snowy012
     28035787_4023     snowy multi_mo shuciliu  R    4:38:48      1 spartan-snowy017
     28035787_4018     snowy multi_mo shuciliu  R    5:00:16      1 spartan-snowy002
     28035787_4021     snowy multi_mo shuciliu  R    4:47:14      1 spartan-snowy003
     28035787_4024     snowy multi_mo shuciliu  R    4:37:12      1 spartan-snowy005
          28095847     snowy B07Re300     wlu2  R 1-18:36:44      4 spartan-snowy[001,004,021,024]
     28035787_4025     snowy multi_mo shuciliu  R    4:36:48      1 spartan-snowy017
     28035787_3965     snowy multi_mo shuciliu  R   10:46:21      1 spartan-snowy018
     28035787_4066     snowy multi_mo shuciliu  R       0:38      1 spartan-snowy012
     28035787_4065     snowy multi_mo shuciliu  R       3:39      1 spartan-snowy019
     28035787_4060     snowy multi_mo shuciliu  R      29:17      1 spartan-snowy020
     28035787_4059     snowy multi_mo shuciliu  R      32:48      1 spartan-snowy019
     28035787_3964     snowy multi_mo shuciliu  R   10:54:23      1 spartan-snowy018
     28035787_3963     snowy multi_mo shuciliu  R   10:56:23      1 spartan-snowy018
     28035787_4061     snowy multi_mo shuciliu  R      28:16      1 spartan-snowy005
     28035787_4058     snowy multi_mo shuciliu  R      37:49      1 spartan-snowy012
     28035787_4026     snowy multi_mo shuciliu  R    4:33:48      1 spartan-snowy005
     28035787_4064     snowy multi_mo shuciliu  R      14:48      1 spartan-snowy012
     28035787_4063     snowy multi_mo shuciliu  R      22:14      1 spartan-snowy004
     28035787_4062     snowy multi_mo shuciliu  R      27:48      1 spartan-snowy004
     28035787_4057     snowy multi_mo shuciliu  R      55:24      1 spartan-snowy005
     28035787_4056     snowy multi_mo shuciliu  R    1:04:57      1 spartan-snowy004
     28035787_4055     snowy multi_mo shuciliu  R    1:22:01      1 spartan-snowy012
     28035787_4054     snowy multi_mo shuciliu  R    1:25:02      1 spartan-snowy014
     28035787_4028     snowy multi_mo shuciliu  R    4:32:11      1 spartan-snowy002
     28035787_4027     snowy multi_mo shuciliu  R    4:33:11      1 spartan-snowy018
     28035787_4040     snowy multi_mo shuciliu  R    3:02:53      1 spartan-snowy018
     28035787_4029     snowy multi_mo shuciliu  R    4:28:48      1 spartan-snowy015
     28035787_4051     snowy multi_mo shuciliu  R    2:09:11      1 spartan-snowy014
     28035787_4049     snowy multi_mo shuciliu  R    2:16:13      1 spartan-snowy015
     28035787_4030     snowy multi_mo shuciliu  R    4:23:48      1 spartan-snowy002
     28035787_4031     snowy multi_mo shuciliu  R    4:18:09      1 spartan-snowy019
     28035787_4039     snowy multi_mo shuciliu  R    3:27:28      1 spartan-snowy018
     28035787_4053     snowy multi_mo shuciliu  R    1:57:09      1 spartan-snowy004
     28035787_4038     snowy multi_mo shuciliu  R    3:36:00      1 spartan-snowy018
     28035787_4034     snowy multi_mo shuciliu  R    4:03:06      1 spartan-snowy005
